track_id,split,artist_id,audio_path,text,labels,graph_path,mel_path,num_nodes
97547,training,17179,/content/gnn-bert-music-context/data/raw/fma_small/097/097547.mp3,Track: Soy La Pocha. Album: The Mi Concha EP. Artist: Malportado Kids,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/097547.pt,/content/gnn-bert-music-context/data/processed/mels/097547.pt,6
97548,training,17179,/content/gnn-bert-music-context/data/raw/fma_small/097/097548.mp3,Track: Fuego. Album: The Mi Concha EP. Artist: Malportado Kids,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/097548.pt,/content/gnn-bert-music-context/data/processed/mels/097548.pt,6
97585,training,17860,/content/gnn-bert-music-context/data/raw/fma_small/097/097585.mp3,"Track: Loose Change. Album: Live on WFMU with Irene Trudel: Nov 4, 2013. Artist: Olivia Chaney","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/097585.pt,/content/gnn-bert-music-context/data/processed/mels/097585.pt,6
97813,training,17879,/content/gnn-bert-music-context/data/raw/fma_small/097/097813.mp3,Track: bleib gesund. Album: Das Rhytmusboxen des Ambientinox. Artist: Inox Kapell,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/097813.pt,/content/gnn-bert-music-context/data/processed/mels/097813.pt,6
97987,training,17695,/content/gnn-bert-music-context/data/raw/fma_small/097/097987.mp3,Track: Incredible Things (Featuring Golden Child) (Accapella). Album: Up To You (3 Da Hard Way) (Featuring Cable). Artist: Deadly Combo,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/097987.pt,/content/gnn-bert-music-context/data/processed/mels/097987.pt,6
98204,training,17907,/content/gnn-bert-music-context/data/raw/fma_small/098/098204.mp3,Track: Unpleasant Nature. Album: Prometheus. Artist: Ezylohm_tek,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/098204.pt,/content/gnn-bert-music-context/data/processed/mels/098204.pt,6
98251,training,11423,/content/gnn-bert-music-context/data/raw/fma_small/098/098251.mp3,Track: 13. Dis (Live). Album: DemoN. Artist: Ljudske Potrebe,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/098251.pt,/content/gnn-bert-music-context/data/processed/mels/098251.pt,6
98339,training,11103,/content/gnn-bert-music-context/data/raw/fma_small/098/098339.mp3,Track: Chochek Medley. Album: Live at the 2014 Golden Festival. Artist: Gogofski,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/098339.pt,/content/gnn-bert-music-context/data/processed/mels/098339.pt,6
98553,validation,12271,/content/gnn-bert-music-context/data/raw/fma_small/098/098553.mp3,Track: Vision. Album: The 5th Element. Artist: Kellee Maize,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/098553.pt,/content/gnn-bert-music-context/data/processed/mels/098553.pt,6
98569,training,15196,/content/gnn-bert-music-context/data/raw/fma_small/098/098569.mp3,Track: Love and Fear. Album: Product of my Environment. Artist: Hi-Rez,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/098569.pt,/content/gnn-bert-music-context/data/processed/mels/098569.pt,6
98579,training,15196,/content/gnn-bert-music-context/data/raw/fma_small/098/098579.mp3,Track: Never Enough Ft. Kinetics (Prod. Cherne). Album: Lost Time. Artist: Hi-Rez,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/098579.pt,/content/gnn-bert-music-context/data/processed/mels/098579.pt,6
98623,training,17784,/content/gnn-bert-music-context/data/raw/fma_small/098/098623.mp3,Track: Dust at the Heel of Horror. Album: No Guts EP. Artist: KINGS OF THE CITY,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/098623.pt,/content/gnn-bert-music-context/data/processed/mels/098623.pt,6
98624,training,17784,/content/gnn-bert-music-context/data/raw/fma_small/098/098624.mp3,Track: Please Tell Me. Album: No Glory EP. Artist: KINGS OF THE CITY,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/098624.pt,/content/gnn-bert-music-context/data/processed/mels/098624.pt,6
98625,training,17784,/content/gnn-bert-music-context/data/raw/fma_small/098/098625.mp3,Track: Woman. Album: No Glory EP. Artist: KINGS OF THE CITY,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/098625.pt,/content/gnn-bert-music-context/data/processed/mels/098625.pt,6
98668,validation,1836,/content/gnn-bert-music-context/data/raw/fma_small/098/098668.mp3,Track: Kizilciklar Oldumu. Album: Live at the 2014 Golden Festival. Artist: Scott Wilson & Efendi,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/098668.pt,/content/gnn-bert-music-context/data/processed/mels/098668.pt,6
99274,training,17843,/content/gnn-bert-music-context/data/raw/fma_small/099/099274.mp3,Track: AutoTuning. Album: The power of dreams. Artist: Vilezlo,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/099274.pt,/content/gnn-bert-music-context/data/processed/mels/099274.pt,6
99368,training,18023,/content/gnn-bert-music-context/data/raw/fma_small/099/099368.mp3,Track: Yana Ide. Album: Live at the 2014 Golden Festival. Artist: Yasna New York Bulgarian Women's Voices Choir,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/099368.pt,/content/gnn-bert-music-context/data/processed/mels/099368.pt,6
99370,training,18023,/content/gnn-bert-music-context/data/raw/fma_small/099/099370.mp3,Track: Dilmano Dilbero. Album: Live at the 2014 Golden Festival. Artist: Yasna New York Bulgarian Women's Voices Choir,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/099370.pt,/content/gnn-bert-music-context/data/processed/mels/099370.pt,6
99373,training,18023,/content/gnn-bert-music-context/data/raw/fma_small/099/099373.mp3,Track: Izgrela e Mesechinka. Album: Live at the 2014 Golden Festival. Artist: Yasna New York Bulgarian Women's Voices Choir,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/099373.pt,/content/gnn-bert-music-context/data/processed/mels/099373.pt,6
99375,training,18023,/content/gnn-bert-music-context/data/raw/fma_small/099/099375.mp3,Track: Bve Petruriki. Album: Live at the 2014 Golden Festival. Artist: Yasna New York Bulgarian Women's Voices Choir,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/099375.pt,/content/gnn-bert-music-context/data/processed/mels/099375.pt,6
99389,training,18025,/content/gnn-bert-music-context/data/raw/fma_small/099/099389.mp3,Track: Oj Che Je Che Nema. Album: Live at the 2014 Golden Festival. Artist: Ukrainian Village Voices,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/099389.pt,/content/gnn-bert-music-context/data/processed/mels/099389.pt,6
103518,test,18286,/content/gnn-bert-music-context/data/raw/fma_small/103/103518.mp3,"Track: You Got Served. Album: If Not This, Then What?. Artist: Novi Split","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/103518.pt,/content/gnn-bert-music-context/data/processed/mels/103518.pt,6
103523,test,18286,/content/gnn-bert-music-context/data/raw/fma_small/103/103523.mp3,"Track: Hollow Notes. Album: If Not This, Then What?. Artist: Novi Split","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/103523.pt,/content/gnn-bert-music-context/data/processed/mels/103523.pt,6
104277,training,18289,/content/gnn-bert-music-context/data/raw/fma_small/104/104277.mp3,Track: Adventures In Godzilladelph. Album: The Further Adventures of SKGB. Artist: SKGB,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/104277.pt,/content/gnn-bert-music-context/data/processed/mels/104277.pt,6
104356,training,18408,/content/gnn-bert-music-context/data/raw/fma_small/104/104356.mp3,"Track: Chillicothe. Album: Live on WFMU with Irene Trudel: April 21, 2014. Artist: Mark Fosson","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/104356.pt,/content/gnn-bert-music-context/data/processed/mels/104356.pt,6
104357,training,18408,/content/gnn-bert-music-context/data/raw/fma_small/104/104357.mp3,"Track: Softer Place To Fall. Album: Live on WFMU with Irene Trudel: April 21, 2014. Artist: Mark Fosson","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/104357.pt,/content/gnn-bert-music-context/data/processed/mels/104357.pt,6
105683,training,18571,/content/gnn-bert-music-context/data/raw/fma_small/105/105683.mp3,"Track: Intro. Album: Live on WFMU with Marty McSorley: May 20, 2014. Artist: Clipping","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/105683.pt,/content/gnn-bert-music-context/data/processed/mels/105683.pt,6
105685,training,18571,/content/gnn-bert-music-context/data/raw/fma_small/105/105685.mp3,"Track: Interview with Marty McSorley. Album: Live on WFMU with Marty McSorley: May 20, 2014. Artist: Clipping","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/105685.pt,/content/gnn-bert-music-context/data/processed/mels/105685.pt,6
105826,training,18584,/content/gnn-bert-music-context/data/raw/fma_small/105/105826.mp3,Track: Foods That Start With Q (Feat. Fat Arm & Shark Dentures). Album: Sacrifice Fly (Sampler). Artist: All Urban Outfield,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/105826.pt,/content/gnn-bert-music-context/data/processed/mels/105826.pt,6
105890,training,18589,/content/gnn-bert-music-context/data/raw/fma_small/105/105890.mp3,"Track: Photographer Friend. Album: Live on WFMU with Irene - May 19, 2014. Artist: Leif Vollebek","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/105890.pt,/content/gnn-bert-music-context/data/processed/mels/105890.pt,6
105916,training,18592,/content/gnn-bert-music-context/data/raw/fma_small/105/105916.mp3,"Track: Raga. Album: Live on WFMU with Irene - May 5, 2014. Artist: Matt Sowell","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/105916.pt,/content/gnn-bert-music-context/data/processed/mels/105916.pt,6
106465,training,18665,/content/gnn-bert-music-context/data/raw/fma_small/106/106465.mp3,Track: Live. Album: Welcome to Dinosaur Jugnot. Artist: Dinosaur Jugnot,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/106465.pt,/content/gnn-bert-music-context/data/processed/mels/106465.pt,6
106629,test,18680,/content/gnn-bert-music-context/data/raw/fma_small/106/106629.mp3,Track: IV. Album: MCMLII. Artist: Phelios,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/106629.pt,/content/gnn-bert-music-context/data/processed/mels/106629.pt,6
107028,training,12085,/content/gnn-bert-music-context/data/raw/fma_small/107/107028.mp3,Track: VIEUX KNOWL (avec Jam). Album: Toute Est Impossible. Artist: Alaclair Ensemble,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/107028.pt,/content/gnn-bert-music-context/data/processed/mels/107028.pt,6
107432,training,18761,/content/gnn-bert-music-context/data/raw/fma_small/107/107432.mp3,Track: The Simple Complex. Album: Free Music Project Vol. 1. Artist: UncleBibby,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/107432.pt,/content/gnn-bert-music-context/data/processed/mels/107432.pt,6
107532,training,18775,/content/gnn-bert-music-context/data/raw/fma_small/107/107532.mp3,Track: Rain 2. Album: Last Summer. Artist: Vägskäl,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/107532.pt,/content/gnn-bert-music-context/data/processed/mels/107532.pt,6
107533,training,18775,/content/gnn-bert-music-context/data/raw/fma_small/107/107533.mp3,Track: The Night The Earth Stood Still. Album: Last Summer. Artist: Vägskäl,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/107533.pt,/content/gnn-bert-music-context/data/processed/mels/107533.pt,6
107596,training,18755,/content/gnn-bert-music-context/data/raw/fma_small/107/107596.mp3,Track: Armitage. Album: Prelude. Artist: Kelly Latimore,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/107596.pt,/content/gnn-bert-music-context/data/processed/mels/107596.pt,6
107613,training,18767,/content/gnn-bert-music-context/data/raw/fma_small/107/107613.mp3,Track: Ugly. Album: Ugly. Artist: Vienna Ditto,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/107613.pt,/content/gnn-bert-music-context/data/processed/mels/107613.pt,6
108018,training,2008,/content/gnn-bert-music-context/data/raw/fma_small/108/108018.mp3,Track: Grey Sunday. Album: All These Simple Things. Artist: Lee Rosevere,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108018.pt,/content/gnn-bert-music-context/data/processed/mels/108018.pt,6
108020,training,2008,/content/gnn-bert-music-context/data/raw/fma_small/108/108020.mp3,Track: Memories Again. Album: All These Simple Things. Artist: Lee Rosevere,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108020.pt,/content/gnn-bert-music-context/data/processed/mels/108020.pt,6
108050,training,3171,/content/gnn-bert-music-context/data/raw/fma_small/108/108050.mp3,Track: Space horror. Album: Museum of the Future. Artist: Radioactive Sparrow,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108050.pt,/content/gnn-bert-music-context/data/processed/mels/108050.pt,6
108059,training,3171,/content/gnn-bert-music-context/data/raw/fma_small/108/108059.mp3,Track: An American story. Album: Museum of the Future. Artist: Radioactive Sparrow,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108059.pt,/content/gnn-bert-music-context/data/processed/mels/108059.pt,6
108297,training,16025,/content/gnn-bert-music-context/data/raw/fma_small/108/108297.mp3,Track: Battles. Album: Hello Paradise. Artist: Celebration,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/108297.pt,/content/gnn-bert-music-context/data/processed/mels/108297.pt,6
108301,training,18841,/content/gnn-bert-music-context/data/raw/fma_small/108/108301.mp3,Track: My Ship. Album: Time To Go EP. Artist: Carter Behnke,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108301.pt,/content/gnn-bert-music-context/data/processed/mels/108301.pt,6
108306,training,18841,/content/gnn-bert-music-context/data/raw/fma_small/108/108306.mp3,Track: Frightened Friend. Album: Time To Go EP. Artist: Carter Behnke,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108306.pt,/content/gnn-bert-music-context/data/processed/mels/108306.pt,6
108339,validation,18846,/content/gnn-bert-music-context/data/raw/fma_small/108/108339.mp3,Track: Wizard House. Album: Mean Machine. Artist: Azureflux,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108339.pt,/content/gnn-bert-music-context/data/processed/mels/108339.pt,6
108421,training,18761,/content/gnn-bert-music-context/data/raw/fma_small/108/108421.mp3,Track: Sunshiner (TWOPLUSFADE mix). Album: Free Music Project Vol. 2. Artist: UncleBibby,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108421.pt,/content/gnn-bert-music-context/data/processed/mels/108421.pt,6
108496,training,18877,/content/gnn-bert-music-context/data/raw/fma_small/108/108496.mp3,Track: Pegasus. Album: Hybris. Artist: Sun Sunych,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108496.pt,/content/gnn-bert-music-context/data/processed/mels/108496.pt,6
108502,training,17247,/content/gnn-bert-music-context/data/raw/fma_small/108/108502.mp3,Track: Slender Man. Album: Split. Artist: Voodoo Puppets,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/108502.pt,/content/gnn-bert-music-context/data/processed/mels/108502.pt,6
108505,training,18884,/content/gnn-bert-music-context/data/raw/fma_small/108/108505.mp3,Track: Prawy. Album: Split. Artist: Botinki Ra,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/108505.pt,/content/gnn-bert-music-context/data/processed/mels/108505.pt,6
108808,training,18921,/content/gnn-bert-music-context/data/raw/fma_small/108/108808.mp3,Track: The Trap. Album: Doin' The Raps XE. Artist: D3Zs,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108808.pt,/content/gnn-bert-music-context/data/processed/mels/108808.pt,6
108843,test,16031,/content/gnn-bert-music-context/data/raw/fma_small/108/108843.mp3,Track: Doin Nothin (Deja Vu). Album: The More Things Stay The Same. Artist: The Impossebulls,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108843.pt,/content/gnn-bert-music-context/data/processed/mels/108843.pt,6
108865,validation,3936,/content/gnn-bert-music-context/data/raw/fma_small/108/108865.mp3,"Track: Mori Dobro Vecher. Album: Live on WFMU with Irene Trudel - August 25, 2014. Artist: Black Sea Hotel","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108865.pt,/content/gnn-bert-music-context/data/processed/mels/108865.pt,6
108883,training,10469,/content/gnn-bert-music-context/data/raw/fma_small/108/108883.mp3,Track: Gentle Man. Album: Psycho. Artist: Plusplus,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/108883.pt,/content/gnn-bert-music-context/data/processed/mels/108883.pt,6
108957,training,18947,/content/gnn-bert-music-context/data/raw/fma_small/108/108957.mp3,Track: Travels. Album: Unquietness. Artist: The Mystery Artist,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/108957.pt,/content/gnn-bert-music-context/data/processed/mels/108957.pt,6
108970,training,18948,/content/gnn-bert-music-context/data/raw/fma_small/108/108970.mp3,"Track: Universal Brain. Album: Live on WFMU's Dark Night of the Soul with Julie - September 4, 2014. Artist: The Judy Blooms","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/108970.pt,/content/gnn-bert-music-context/data/processed/mels/108970.pt,6
108992,validation,18953,/content/gnn-bert-music-context/data/raw/fma_small/108/108992.mp3,"Track: Loss Of Sensation. Album: Live on Dark Night of the Soul with Julie: Sep 11, 2014. Artist: Vaniish","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/108992.pt,/content/gnn-bert-music-context/data/processed/mels/108992.pt,6
109189,training,18000,/content/gnn-bert-music-context/data/raw/fma_small/109/109189.mp3,Track: Solvet Cosmos In Favilla. Album: Split - Aires / Rui P. Andrade / Earthly Beasts. Artist: Aires,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/109189.pt,/content/gnn-bert-music-context/data/processed/mels/109189.pt,6
109447,training,19010,/content/gnn-bert-music-context/data/raw/fma_small/109/109447.mp3,"Track: Smoke In The Cupboard. Album: Live on WFMU with Irene Trudel - September 8, 2014. Artist: Stephen Bartolomei","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/109447.pt,/content/gnn-bert-music-context/data/processed/mels/109447.pt,6
109481,training,19012,/content/gnn-bert-music-context/data/raw/fma_small/109/109481.mp3,"Track: Sick Joke. Album: Live on WFMU with Brian Turner: Sep 23, 2014. Artist: Doom","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/109481.pt,/content/gnn-bert-music-context/data/processed/mels/109481.pt,6
109542,training,19015,/content/gnn-bert-music-context/data/raw/fma_small/109/109542.mp3,Track: Air Born. Album: Every Cloud Has Your Smile. Artist: Newton Balloon,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/109542.pt,/content/gnn-bert-music-context/data/processed/mels/109542.pt,6
109681,training,19024,/content/gnn-bert-music-context/data/raw/fma_small/109/109681.mp3,Track: My Place. Album: bloc Sonics. Artist: CM & Tha Silent Partner,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/109681.pt,/content/gnn-bert-music-context/data/processed/mels/109681.pt,6
109712,training,8109,/content/gnn-bert-music-context/data/raw/fma_small/109/109712.mp3,Track: Symmetrical. Album: Minimal Machine Music. Artist: Tiruset,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/109712.pt,/content/gnn-bert-music-context/data/processed/mels/109712.pt,6
109903,training,19031,/content/gnn-bert-music-context/data/raw/fma_small/109/109903.mp3,Track: My Hope. Album: Live on WFMU with Gaylord Fields - October 5. 2014. Artist: Debby Schwartz,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/109903.pt,/content/gnn-bert-music-context/data/processed/mels/109903.pt,6
110108,validation,18846,/content/gnn-bert-music-context/data/raw/fma_small/110/110108.mp3,Track: Rainbow Ride. Album: Piko Piko Stereo. Artist: Azureflux,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110108.pt,/content/gnn-bert-music-context/data/processed/mels/110108.pt,6
110208,test,12351,/content/gnn-bert-music-context/data/raw/fma_small/110/110208.mp3,Track: La tapa del sábado. Album: La tapa del día. Artist: Circus Marcus,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110208.pt,/content/gnn-bert-music-context/data/processed/mels/110208.pt,6
110209,test,12351,/content/gnn-bert-music-context/data/raw/fma_small/110/110209.mp3,Track: La tapa del viernes. Album: La tapa del día. Artist: Circus Marcus,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110209.pt,/content/gnn-bert-music-context/data/processed/mels/110209.pt,6
110274,training,19061,/content/gnn-bert-music-context/data/raw/fma_small/110/110274.mp3,Track: black hole mystery. Album: rebirth of time. Artist: tramuc and darius,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110274.pt,/content/gnn-bert-music-context/data/processed/mels/110274.pt,6
110451,training,19071,/content/gnn-bert-music-context/data/raw/fma_small/110/110451.mp3,Track: Linton. Album: Speakin Up. Artist: Papascandy,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110451.pt,/content/gnn-bert-music-context/data/processed/mels/110451.pt,6
110610,training,16162,/content/gnn-bert-music-context/data/raw/fma_small/110/110610.mp3,Track: Power ON. Album: Remote Control. Artist: Jeff Kolar,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110610.pt,/content/gnn-bert-music-context/data/processed/mels/110610.pt,6
110649,training,19096,/content/gnn-bert-music-context/data/raw/fma_small/110/110649.mp3,"Track: Animal Farm Tango. Album: Live on Redundancy Radio with DJ Disk Jockey: October 22, 2014. Artist: Il Sogno Del Marinaio","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110649.pt,/content/gnn-bert-music-context/data/processed/mels/110649.pt,6
110651,training,19096,/content/gnn-bert-music-context/data/raw/fma_small/110/110651.mp3,"Track: Stucazz?!!. Album: Live on Redundancy Radio with DJ Disk Jockey: October 22, 2014. Artist: Il Sogno Del Marinaio","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110651.pt,/content/gnn-bert-music-context/data/processed/mels/110651.pt,6
110687,training,19102,/content/gnn-bert-music-context/data/raw/fma_small/110/110687.mp3,Track: Soaring Together. Album: Dreamheart. Artist: Anima,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110687.pt,/content/gnn-bert-music-context/data/processed/mels/110687.pt,6
110756,test,16031,/content/gnn-bert-music-context/data/raw/fma_small/110/110756.mp3,Track: Mediaocrity. Album: Slave Education XE. Artist: The Impossebulls,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110756.pt,/content/gnn-bert-music-context/data/processed/mels/110756.pt,6
110771,test,16031,/content/gnn-bert-music-context/data/raw/fma_small/110/110771.mp3,Track: For More Years (Instrumental). Album: Slave Education XE. Artist: The Impossebulls,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/110771.pt,/content/gnn-bert-music-context/data/processed/mels/110771.pt,6
